id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
15162,C10-0000606-LIC,Active,2019-09-05T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-05T00:00:00,2024-09-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Jason Lilly, LLC",Kannabis Works,"Chad Franks, Jason Lilly, Josiah Lilly, Steve McKay",Limited Liability Company,Data Not Available,2106 Susan St S,Santa Ana,CA,Orange,92704,Gringojason@gmail.Com,(949) 742-0768,Data Not Available,33.71799769,-117.91335434,2024-03-27T04:57:29.43,,
15164,C10-0000608-LIC,Active,2019-09-06T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-06T00:00:00,2024-09-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),Token Farms Inc.,Token Farms,"Ashley Mendonca, Jennifer Mendonca",Corporation,Data Not Available,483 Noble Ave,Farmersville,CA,Tulare,93223,Jmendonca@tokenfarmsinc.Com,(661) 302-3619,Data Not Available,36.3265601,-119.21250587,2024-03-27T04:57:29.43,,
15165,C10-0000609-LIC,Active,2021-02-02T00:00:00,Provisional,Commercial -  Retailer,Medicinal,2019-09-10T00:00:00,2024-09-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Lynnette Shaw,Marin Alliance for Medical Marijuana,Lynnette Shaw,Sole Proprietorship,Data Not Available,6 School St,Fairfax,CA,Marin,94930,Cbcmamm@gmail.Com,(415) 295-7633,Data Not Available,37.987405,-122.590782,2024-03-27T04:57:29.43,,
15166,C10-0000610-LIC,Active,2023-09-13T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-10T00:00:00,2024-09-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Highway 395 Dispensary Inc.,Highway 395 Dispensary,Kelly Christopherson,Corporation,Data Not Available,11420 Rancho Rd,Adelanto,CA,San Bernardino,92301,Licensee@cspagroup.Com,(646) 591-6300,Data Not Available,34.5597,-117.408001,2024-03-27T04:57:29.43,,
15167,C10-0000611-LIC,Active,2024-02-09T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-12T00:00:00,2024-09-11T00:00:00,BCC,Bureau of Cannabis Control (BCC),Rockstar Cannabis Club Inc.,ROCKSTAR CANNABIS CLUB INC.,Armond Stepanyan,Corporation,Data Not Available,530 Indian Canyon Dr S,Palm Springs,CA,Riverside,92264,Rockstarcannabisclub@gmail.Com,(818) 521-0629,Data Not Available,33.815156,-116.545331,2024-03-27T04:57:29.43,,
15168,C10-0000612-LIC,Active,2023-12-11T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-12T00:00:00,2024-12-11T00:00:00,BCC,Bureau of Cannabis Control (BCC),Plantacea LLC,PLANTACEA,"Betty Phaysouphanh, Maurice Solis",Limited Liability Company,Data Not Available,1717 Fremont Blvd,Seaside,CA,Monterey,93955,Anh@plantacea.Org,(916) 505-1208,Data Not Available,36.611923,-121.84464,2024-03-27T04:57:29.43,,
15170,C10-0000614-LIC,Active,2019-09-13T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-13T00:00:00,2024-09-12T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Outer Sunset Holdings, Inc.",Sunset Pipeline,"BRENDAN HALLINEN, CLAYTON KOPP, JESSE HENRY, NATHANIEL HAAS",Corporation,Data Not Available,2165 Irving St,San Francisco,CA,San Francisco,94122,Terry@barbarycoastsf.Com,(510) 717-3246,Data Not Available,37.7632062,-122.4810793,2024-03-27T04:57:29.43,,
15171,C10-0000615-LIC,Active,2019-09-13T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-13T00:00:00,2024-09-12T00:00:00,BCC,Bureau of Cannabis Control (BCC),P&B Labs Humboldt LLC,Papa and Barkley,"Adam Grossman, Elihu Gordis, Gregory Heyman, Guy Rocourt, Jonathan Roy Pottle, Scott Gordon",Limited Liability Company,Data Not Available,4325 Broadway,Eureka,CA,Humboldt,95503,Help@papaandbarkley.Com,(844) 234-8416,Data Not Available,40.76462,-124.188933,2024-03-27T04:57:29.43,,
15172,C10-0000616-LIC,Active,2019-09-16T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-16T00:00:00,2024-09-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Peace Of Green, Inc.",Data Not Available,Efren Gonzalez Jr.,Corporation,Data Not Available,1155 E Pico Blvd,Los Angeles,CA,Los Angeles,90021,Pog90502@yahoo.Com,(213) 650-3929,Data Not Available,34.03119471,-118.44716763,2024-03-27T04:57:29.43,,
15173,C10-0000617-LIC,Active,2020-10-12T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-16T00:00:00,2024-09-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Td Mammoth, Inc.","TD MAMMOTH, INC.","Douglas Gans, Tony Hall",Corporation,Data Not Available,101 Old Mammoth Rd,Mammoth Lakes,CA,Mono,93546,Tonyh@torreyholistics.Com,(619) 818-4555,Data Not Available,37.645069,-118.965845,2024-03-27T04:57:29.43,,
15279,C10-0000618-LIC,Active,2019-09-16T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-16T00:00:00,2024-09-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),Banana LLC,Urbn Leaf,"Edward Schmults, John Nichols, Kavi Bhai, Willie Senn",Limited Liability Company,Data Not Available,239 3rd St S,Grover Beach,CA,San Luis Obispo,93433,Data Not Available,(937) 475-5727,Data Not Available,35.120443,-120.627585,2024-03-27T04:57:29.43,,
15283,C10-0000619-LIC,Active,2019-09-17T00:00:00,Annual,Commercial -  Retailer,Adult-Use,2019-09-17T00:00:00,2024-09-16T00:00:00,BCC,Bureau of Cannabis Control (BCC),Tioga Green LLC,Tioga Green,"Cory Zila, Justin Modroo",Limited Liability Company,Data Not Available,51005 Hwy 395,Lee Vining,CA,Mono,93541,Tiogagreen@gmail.Com,(760) 647-0454,Data Not Available,37.951208,-119.117459,2024-03-27T04:57:29.43,,
15284,C10-0000620-LIC,Active,2019-09-18T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-18T00:00:00,2024-09-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Bluefire, Inc.",blueFIRE,Angilbert Sarkis,Corporation,Data Not Available,1975 Olive Ave W,Merced,CA,Merced,95348,Bcc@bluefiremerced.Com,(209) 560-0399,Data Not Available,37.31956,-120.502708,2024-03-27T04:57:29.43,,
15285,C10-0000621-LIC,Active,2019-09-18T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-18T00:00:00,2024-09-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),Dawa Holdings LLC,Livity,Elliott Marshall,Limited Liability Company,Data Not Available,5000 Valley West Blvd,Arcata,CA,Humboldt,95521,Dawaholdings66@gmail.Com,(707) 502-8635,Data Not Available,40.90364835,-124.08284784,2024-03-27T04:57:29.43,,
15286,C10-0000622-LIC,Active,2019-11-06T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-19T00:00:00,2024-09-18T00:00:00,BCC,Bureau of Cannabis Control (BCC),"High Grade Retail Ventures, Inc.",PACKS,"Angilbert Sarkis, David  Draper, Robert Draper",Corporation,Data Not Available,3706 Hammer Ln E,Stockton,CA,San Joaquin,95212,Data Not Available,(209) 781-0788,Data Not Available,38.02058,-121.269585,2024-03-27T04:57:29.43,,
15287,C10-0000623-LIC,Active,2019-09-24T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-24T00:00:00,2024-09-23T00:00:00,BCC,Bureau of Cannabis Control (BCC),Main Street Supply,MAIN STREET SUPPLY,"Gregory  Fink, James  Kim, Susan Hoy, Takayuki Sato",Limited Liability Company,Data Not Available,1528 Webster St,Alameda,CA,Alameda,94501,Mainstreetsupplyalameda@gmail.Com,(805) 695-2350,Data Not Available,37.774421,-122.276489,2024-03-27T04:57:29.43,,
15288,C10-0000624-LIC,Active,2023-09-25T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-24T00:00:00,2024-09-23T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Ontana Planet Green Wellness Center, A California Non-Profit Mutual Benefit Corporation",OPG - Ontana Planet Green,"Shlomo Meiri, Vietnam Nguyen",Corporation,Data Not Available,300 J St,Needles,CA,San Bernardino,92363,Opg420@icloud.Com,(760) 903-3320,Data Not Available,34.84032,-114.611007,2024-03-27T04:57:29.43,,
15289,C10-0000625-LIC,Active,2021-02-02T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-09-27T00:00:00,2024-09-26T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Lahc, Inc.",ZZFLUX DTLA,Sevan Derohanian,Corporation,Data Not Available,2019 Pasadena Ave,Los Angeles,CA,Los Angeles,90031,Sevan@lahccollective.Com,(818) 651-7420,Data Not Available,34.074846,-118.220714,2024-03-27T04:57:29.43,,
15290,C10-0000626-LIC,Active,2022-01-22T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-01T00:00:00,2024-09-30T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Greenhouse Organics, Inc.",Erba Sawtelle,"Josh  Pomerantz, Michal Kumar, Rosalind Pomerantz, Shawn Shekarchian",Corporation,Data Not Available,2304 Sawtelle Blvd S,Los Angeles,CA,Los Angeles,90064,Sawtelle@erbamarkets.Com,(310) 622-6225,Data Not Available,34.036583,-118.439562,2024-03-27T04:57:29.43,,
15291,C10-0000627-LIC,Active,2019-10-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-08T00:00:00,2024-10-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),Nc3 Systems,Deli By Caliva Bellflower,"Greg Gamet, Judith Schvimmer, Laurie  Holcomb Thompson, Marshall  Minor",Corporation,Data Not Available,9535 Artesia Blvd,Bellflower,CA,Los Angeles,90706,Compliance@gocaliva.Com,(669) 234-4049,Data Not Available,33.875097,-118.130565,2024-03-27T04:57:29.43,,
15292,C10-0000628-LIC,Active,2019-10-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-08T00:00:00,2024-10-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Three Habitat Consulting Monterey, LLC",One Plant Monterey,"Aaron Serruya, Adam Wilks, Mark  Klein",Limited Liability Company,Data Not Available,10031 Reese Cir,Salinas,CA,Monterey,93907,Licensing@oneplant.Life,(949) 201-8403,Data Not Available,36.772357,-121.667911,2024-03-27T04:57:29.43,,
15293,C10-0000629-LIC,Active,2019-10-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use,2019-10-08T00:00:00,2024-10-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Aloha Aina, Inc.",Data Not Available,"Andrey Muraviev, Bob Wong, Dmitry Kasatov, Marvin Otsuji, Simon Mouraviev",Corporation,Data Not Available,1954 Piner Rd,Santa Rosa,CA,Sonoma,95403,Marvin@alohaainaca.Com,(808) 639-0998,Data Not Available,38.466836,-122.752191,2024-03-27T04:57:29.43,,
15294,C10-0000630-LIC,Active,2019-10-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-08T00:00:00,2024-10-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Fresh Selection, Inc.","FRESH SELECTION, INC.","Frederick Beck, Gregg Holda, Khalid Kachi",Corporation,Data Not Available,8744 La Mesa Blvd,La Mesa,CA,San Diego,91942,Contact@freshselection.Org,(619) 929-6009,Data Not Available,32.770339,-117.009307,2024-03-27T04:57:29.43,,
15295,C10-0000631-LIC,Active,2021-02-02T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-09T00:00:00,2024-10-08T00:00:00,BCC,Bureau of Cannabis Control (BCC),Ps Lounge Inc.,The 420 Bank and Lounge,Julie Montante,Corporation,Data Not Available,296 Palm Canyon Dr S,Palm Springs,CA,Riverside,92262,Jmexotic@aol.Com,(760) 621-3337,Data Not Available,33.819757,-116.546381,2024-03-27T04:57:29.43,,
15296,C10-0000632-LIC,Active,2021-02-01T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-10T00:00:00,2024-10-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),Reese Dreams LLC,Posh Green,Chersse Benton,Limited Liability Company,Data Not Available,828 Innes Ave,San Francisco,CA,San Francisco,94124,Reesedreams@yahoo.Com,(415) 623-6459,Data Not Available,37.731607,-122.374537,2024-03-27T04:57:29.43,,
15297,C10-0000633-LIC,Active,2019-10-10T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-10T00:00:00,2024-10-09T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Rlb Collective, Inc.",Haven Cannabis Marijuana and Weed Dispensary - Los Alamitos,"mark Simonian, Michael  Simonian, Nicholas Santori, Stuart  Ledsam",Corporation,Data Not Available,3401 Norwalk Blvd N,Long Beach,CA,Los Angeles,90808,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,33.817962,-118.072294,2024-03-27T04:57:29.43,,
15298,C10-0000634-LIC,Active,2021-02-01T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-14T00:00:00,2024-10-13T00:00:00,BCC,Bureau of Cannabis Control (BCC),Loud Sd Inc.,San Diego Recreational Cannabis,"Sean StPeter, Tara StPeter",Corporation,Data Not Available,"10150 Sorrento Valley Rd, #110",San Diego,CA,San Diego,92121,Sean_Stpeter@yahoo.Com,(619) 618-8139,Data Not Available,32.888607,-117.208784,2024-03-27T04:57:29.43,,
15300,C10-0000636-LIC,Active,2021-02-02T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-15T00:00:00,2024-10-14T00:00:00,BCC,Bureau of Cannabis Control (BCC),Honey Oil Collective,March and Ash,"Blake Marchand, Breton Peace, Greg Darling, Jonathan Saco, Spencer Andrews",Corporation,Data Not Available,2465 Dogwood Way,Vista,CA,San Diego,92081,Bret@marchandash.Com,(619) 504-2424,Data Not Available,33.15089702,-117.21941118,2024-03-27T04:57:29.43,,
15301,C10-0000637-LIC,Active,2021-02-02T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-16T00:00:00,2024-10-15T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Synchronicity Holistic, LLC",Data Not Available,Valentia Valentine,Limited Partnership,Data Not Available,26390 Carmel Rancho Ln,Carmel,CA,Monterey,93923,Info@synchronicityholistic.Com,(831) 624-9042,Data Not Available,36.54031342,-121.90677606,2024-03-27T04:57:29.43,,
15302,C10-0000638-LIC,Active,2020-10-21T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-17T00:00:00,2024-10-16T00:00:00,BCC,Bureau of Cannabis Control (BCC),Jonesa LLC,Cookies Modesto Dispensary,"Brandon Johnson, Daniel Firtel, John Ismail, Neftali Alberto, Ryan Johnson, Sargon Shamon, Thomas Linovitz",Limited Liability Company,Data Not Available,1944 Orangeburg Ave,Modesto,CA,Stanislaus,95350,Zaya32@sbcglobal.Net,(209) 604-2777,Data Not Available,37.664184,-121.027924,2024-03-27T04:57:29.43,,
15303,C10-0000639-LIC,Active,2021-10-18T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-18T00:00:00,2024-10-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Seashore Enterprise Southern, LLC",365 Recreational Cannabis,"Chun Wa Tam, Laniakea Evans",Limited Liability Company,Data Not Available,2750 Mendocino Ave,Santa Rosa,CA,Sonoma,95403,Srcontact@365recreational.Com,(707) 999-9420,Data Not Available,38.467378,-122.720304,2024-03-27T04:57:29.43,,
15304,C10-0000640-LIC,Active,2019-10-18T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-18T00:00:00,2024-10-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),Sba Wellness LLC,BLOOMERANG,"Havan  Phui, Richard Vuong",Limited Liability Company,Data Not Available,3015 San Bruno Ave,San Francisco,CA,San Francisco,94134,Sbawellness@gmail.Com,(415) 990-5561,Data Not Available,37.72358642,-122.40176242,2024-03-27T04:57:29.43,,
15415,C10-0000643-LIC,Active,2020-11-05T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-24T00:00:00,2024-10-23T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Artist Tree, LLC",The Artist Tree,"Avi Kahan, Lauren Fontein, Mitchell Kahan",Limited Liability Company,Data Not Available,8625 Santa Monica Blvd,W Hollywood,CA,Los Angeles,90069,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,34.087839,-118.379926,2024-03-27T04:57:29.43,,
15416,C10-0000644-LIC,Active,2019-10-29T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-29T00:00:00,2024-10-28T00:00:00,BCC,Bureau of Cannabis Control (BCC),Humanity Of Santa Rosa Inc.,Humanity Wellness,"Alexis Hilaman, Bradley White, Rodney Hilaman",Corporation,Data Not Available,3791 Cleveland Ave,Santa Rosa,CA,Sonoma,95403,Humanitywellness@yahoo.Com,(209) 200-3763,Data Not Available,38.47905,-122.73398,2024-03-27T04:57:29.43,,
15417,C10-0000645-LIC,Active,2019-10-30T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-10-30T00:00:00,2024-10-29T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Joint Forces, LLC",Data Not Available,"Heather Alexander, Jonathan Barrett",Limited Liability Company,Data Not Available,10040 Artesia Pl,Bellflower,CA,Los Angeles,90706,Jongbarrett@gmail.Com,(310) 579-9512,Data Not Available,33.87434942,-118.11922819,2024-03-27T04:57:29.43,,
15418,C10-0000646-LIC,Active,2019-11-04T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-04T00:00:00,2024-11-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),Cbd Therapeutics LLC,CBD THERAPEUTICS LLC,"Keith Springer, Michael Pernod",Limited Liability Company,Data Not Available,290 W San Rafael Pl,Palm Springs,CA,Riverside,92262,Keith@shopstinkyleaf.Com,(858) 859-8700,Data Not Available,,,2024-03-27T04:57:29.43,,
15419,C10-0000647-LIC,Active,2019-11-05T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-05T00:00:00,2024-11-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Kure Wellness, Inc.","Kure Wellness, Inc.",Russell Green,Corporation,Data Not Available,1788 Main St S,Willits,CA,Mendocino,95490,Kurewellnessgroup@gmail.Com,(707) 621-5390,Data Not Available,39.388189,-123.346011,2024-03-27T04:57:29.43,,
15420,C10-0000648-LIC,Active,2019-11-05T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-05T00:00:00,2024-11-04T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Three Habitat Consulting Antioch, LLC",One Plant Antioch,"Aaron Serruya, Adam Wilks, Mark Klein",Limited Liability Company,Data Not Available,2701 10th St W,Antioch,CA,Contra Costa,94509,Licensing@oneplant.Life,(925) 339-7475,Data Not Available,38.012082,-121.841332,2024-03-27T04:57:29.43,,
15421,C10-0000649-LIC,Active,2019-11-06T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-06T00:00:00,2024-11-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),Delta Dispensary Inc,DELTA DISPENSARY INC,"Dustin Hoke, Erin Page, Richard Hoke, Rick Hoke",Corporation,Data Not Available,2101 10th St W,Antioch,CA,Contra Costa,94509,Dustin@therichardscompany.Net,(925) 382-8373,Data Not Available,38.01198,-121.83343,2024-03-27T04:57:29.43,,
15422,C10-0000650-LIC,Active,2021-02-02T00:00:00,Annual,Commercial -  Retailer,Adult-Use,2019-11-07T00:00:00,2024-11-06T00:00:00,BCC,Bureau of Cannabis Control (BCC),Fireplace Management Incorporated,The Fireplace,"Devin Walker, Joseph Barclay, Miles Wright, Robert McCauley",Corporation,Data Not Available,1041 F Street,Arcata,CA,Humboldt,95521,Thefireplacearcata@gmail.Com,(707) 616-3412,Data Not Available,40.86974743,-124.08457905,2024-03-27T04:57:29.43,,
15423,C10-0000651-LIC,Active,2019-11-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-08T00:00:00,2024-11-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Psgc, Inc.",Atomic Budz,"John Chaisson, Robert Wolter",Corporation,Data Not Available,36063 Cathedral Canyon Dr,Cathedral CTY,CA,Riverside,92234,Info@atomicbudz.Com,(760) 322-4481,Data Not Available,33.78590826,-116.4671901,2024-03-27T04:57:29.43,,
15424,C10-0000652-LIC,Active,2021-11-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use,2019-11-08T00:00:00,2024-11-07T00:00:00,BCC,Bureau of Cannabis Control (BCC),Tri-County Development Inc,TRI-COUNTY DEVELOPMENT INC,Jolene Allen,Limited Liability Company,Data Not Available,9651 State St N,Redwood VLY,CA,Mendocino,95470,Ehconsulting@mail.Com,(424) 653-8090,Data Not Available,39.271361,-123.240541,2024-03-27T04:57:29.43,,
15425,C10-0000653-LIC,Active,2020-11-17T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-12T00:00:00,2024-11-11T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Nmg San Diego, LLC",BaM Body and Mind Dispensary,"Joshua Rosen, Stephen ""Trip"" Hoffman",Limited Liability Company,Data Not Available,7625 Carroll Rd,San Diego,CA,San Diego,92121,Triphoffman@bodyandmind.Com,(303) 396-5921,Data Not Available,32.884318,-117.15836,2024-03-27T04:57:29.43,,
15427,C10-0000655-LIC,Active,2019-11-14T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-14T00:00:00,2024-11-13T00:00:00,BCC,Bureau of Cannabis Control (BCC),Infinity Assets Merced LLC,COOKIES MERCED,"Brandon Johnson, Daniel Firtel, Michael Kramer, Miguel  Rodriguez, Ryan  Johnson, Thomas Linovitz",Limited Liability Company,Data Not Available,811 Main St W,Merced,CA,Merced,95340,Gdmconsultantsinc@gmail.Com,(510) 812-1600,Data Not Available,37.303511,-120.488095,2024-03-27T04:57:29.43,,
15428,C10-0000656-LIC,Active,2019-11-18T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-18T00:00:00,2024-11-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),"3011 Sr Ave., Inc. Suite A",Doobie Nights,"Brandon Levine, Damon Crain",Corporation,Data Not Available,3011 Santa Rosa Ave,Santa Rosa,CA,Sonoma,95407,Info@doobienights.Com,(707) 321-1800,Data Not Available,38.404328,-122.714116,2024-03-27T04:57:29.43,,
15429,C10-0000657-LIC,Active,2020-12-02T00:00:00,Provisional,Commercial -  Retailer,Medicinal,2019-11-18T00:00:00,2024-11-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),Ul Visalia LLC,Urbn Leaf,"Edward Schmults, Elliot  Lewis",Limited Liability Company,Data Not Available,6614 Avenue 304,Visalia,CA,Tulare,93291,Legal@urbnleaf.Com,(619) 431-2852,Data Not Available,36.343173,-119.425739,2024-03-27T04:57:29.43,,
15430,C10-0000658-LIC,Active,2019-11-23T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-11-23T00:00:00,2024-11-22T00:00:00,BCC,Bureau of Cannabis Control (BCC),"The Airport Collective, Inc",Haven Cannabis Marijuana and Weed Dispensary - Paramount,"mark Simonian, Michael Simonian, Nicholas  Santori, Stuart  Ledsam",Corporation,Data Not Available,2801 Artesia Blvd,Long Beach,CA,Los Angeles,90805,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,33.87497,-118.159665,2024-03-27T04:57:29.43,,
15432,C10-0000660-LIC,Active,2020-12-04T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-12-04T00:00:00,2024-12-03T00:00:00,BCC,Bureau of Cannabis Control (BCC),Cole Ashbury Group LLC,Berners on Haight,"John Delaplane, Joseph Reiss, Quentin Platt, Shawn Richard, william Johnston",Limited Liability Company,Data Not Available,1685 Haight St,San Francisco,CA,San Francisco,94117,Q@access-Sf.Org,(415) 902-0307,Data Not Available,37.769423,-122.450303,2024-03-27T04:57:29.43,,
15433,C10-0000661-LIC,Active,2020-10-08T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-12-06T00:00:00,2024-12-05T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Screaming Eagle, A Ca Commercial Cannabis Association",SCREAMING EAGLE,"Gregory Fink, James Kim, Susan Hoy, Tak  Sato, Tony Tsungchen Huang",Limited Partnership,Data Not Available,5434 Mission Blvd,Jurupa Valley,CA,Riverside,92509,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.99944687,-117.44928741,2024-03-27T04:57:29.43,,
15435,C10-0000663-LIC,Active,2019-12-11T00:00:00,Annual,Commercial -  Retailer,Adult-Use,2019-12-11T00:00:00,2024-12-10T00:00:00,BCC,Bureau of Cannabis Control (BCC),Grassy Castro LLC,Eureka Sky,"Christopher Callaway, Desmond Morgan, Romwald Connolly",Limited Liability Company,Data Not Available,3989 17th St,San Francisco,CA,San Francisco,94114,Ray@castroplace.Com,(415) 706-7759,Data Not Available,37.762379,-122.434827,2024-03-27T04:57:29.43,,
15437,C10-0000665-LIC,Active,2021-01-19T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-12-18T00:00:00,2024-12-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Valley Pure Lindsay, LLC",VALLEY PURE,Bruce Kopitar,Limited Liability Company,Data Not Available,133 Honolulu St W,Lindsay,CA,Tulare,93247,Bruce@greensmartfarmer.Com,(559) 786-8882,Data Not Available,36.202676,-119.090684,2024-03-27T04:57:29.43,,
15540,C10-0000666-LIC,Active,2021-01-20T00:00:00,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,2019-12-18T00:00:00,2024-12-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),"Valley Pure Lemoore, LLC",VALLEY PURE,Bruce Kopitar,Limited Liability Company,Data Not Available,308 E St,Lemoore,CA,Kings,93245,Bruce@greensmartfarmer.Com,(559) 786-8882,Data Not Available,36.303151,-119.785276,2024-03-27T04:57:29.43,,
15544,C10-0000667-LIC,Active,2021-01-19T00:00:00,Annual,Commercial -  Retailer,Adult-Use and Medicinal,2019-12-18T00:00:00,2024-12-17T00:00:00,BCC,Bureau of Cannabis Control (BCC),Firefly Health Corporation,Velvet Cannabis,"Farid Harrison, Matthew Morea, Vincent Blatney",Corporation,Data Not Available,4808 Sunrise Dr,Martinez,CA,Contra Costa,94553,Info@velvetdispensaries.Com,(925) 222-5044,Data Not Available,38.000546,-122.081779,2024-03-27T04:57:29.43,,
